,M,L,Action,Outcome,Reward,Predicted T,Empirical T,q0,q1,Exploration rate
2242,0.6462367387826226,0.48977412090951367,1,0.48977412090951367,0.24584951996803284,1.5222870111465454,1.4046390805612965,134.36448669433594,339.0068359375,0.7085400000000819
2243,0.3061942772025727,0.885552610143573,0,0.3061942772025727,2.786244692742912e-07,1.3698850870132446,1.888747985962451,134.36448669433594,339.0068359375,0.7084100000000819
2244,0.7576602626651927,0.6743164880276157,1,0.6743164880276157,0.5849351286888123,1.7335007190704346,1.648157533827404,134.36448669433594,339.5917663574219,0.708280000000082
2245,0.44350515103239474,0.6838832967394275,0,0.44350515103239474,0.8732346296310425,1.6165969371795654,1.6598079056952804,135.2377166748047,339.5917663574219,0.708150000000082
2246,0.2214384849014555,0.9658978343620293,1,0.9658978343620293,0.8730775117874146,2.0239574909210205,1.9725700129342465,135.2377166748047,340.46484375,0.708020000000082
2247,0.36214705384225754,0.3545395312354154,1,0.3545395312354154,2.4968350303966602e-11,1.612626314163208,1.1950860131014418,135.2377166748047,340.46484375,0.7078900000000821
2248,0.843491524888084,0.8317095916273368,1,0.8317095916273368,0.2967942953109741,1.9730792045593262,1.8304281473005046,135.2377166748047,340.7616271972656,0.7077600000000821
2249,0.9488437981022187,0.8007564264532665,1,0.8007564264532665,0.2014763206243515,1.9567919969558716,1.7960443100215295,135.2377166748047,340.9631042480469,0.7076300000000821
2250,0.6309832942513569,0.6974225283330734,0,0.6309832942513569,0.1435394287109375,1.8412885665893555,1.676157468499338,135.38125610351562,340.9631042480469,0.7075000000000822
2251,0.7933191545805083,0.8543608993071432,1,0.8543608993071432,0.39203694462776184,1.9821275472640991,1.8551862321303203,135.38125610351562,341.3551330566406,0.7073700000000822
2252,0.45822339182590355,0.44641633125498825,1,0.44641633125498825,3.608726899528847e-07,1.7062511444091797,1.3410249792484572,135.38125610351562,341.3551330566406,0.7072400000000822
2253,0.12578049153331358,0.28569237606511444,1,0.28569237606511444,1.7040431816210928e-17,1.54415762424469,1.0727935556902752,135.38125610351562,341.3551330566406,0.7071100000000823
2254,0.11042523628244946,0.9318841791536502,1,0.9318841791536502,0.9941946268081665,1.9479811191558838,1.9375271632992956,135.38125610351562,342.3493347167969,0.7069800000000823
2255,0.5588198570536025,0.7184200574420717,1,0.7184200574420717,0.6802409291267395,1.7758724689483643,1.7012026671141756,135.38125610351562,343.0295715332031,0.7068500000000824
2256,0.5795159816706513,0.7175174486304434,0,0.5795159816706513,0.9274538159370422,1.6671422719955444,1.7001336524726436,136.3087158203125,343.0295715332031,0.7067200000000824
2257,0.9645783934282176,0.8257122529012015,0,0.9645783934282176,0.9327884316444397,1.857833981513977,1.823816729656335,137.2415008544922,343.0295715332031,0.7065900000000824
2258,0.5165403024850429,0.8895250117554035,0,0.5165403024850429,0.004191615618765354,1.579788088798523,1.8929795077321774,137.24569702148438,343.0295715332031,0.7064600000000825
2259,0.5804760903808307,0.7044204702587695,0,0.5804760903808307,0.6117976903915405,1.6010499000549316,1.6845457661210883,137.8574981689453,343.0295715332031,0.7063300000000825
2260,0.24322279835234736,0.5558718839621601,1,0.5558718839621601,0.5369194746017456,1.5798676013946533,1.4964223446709548,137.8574981689453,343.5664978027344,0.7062000000000825
2261,0.604889581610187,0.3959049745751727,1,0.3959049745751727,0.004042640794068575,1.4725123643875122,1.2628806525737173,137.8574981689453,343.5705261230469,0.7060700000000826
2262,0.2194220231406137,0.7715869172761418,1,0.7715869172761418,0.49064022302627563,1.6578325033187866,1.7630281966758539,137.8574981689453,344.0611572265625,0.7059400000000826
2263,0.3138117908213224,0.44266952140546234,1,0.44266952140546234,0.10091638565063477,1.4783859252929688,1.3353854532881737,137.8574981689453,344.1620788574219,0.7058100000000826
2264,0.943927147379498,0.10130489162992085,1,0.10130489162992085,1.1089071285544217e-29,1.007664680480957,0.6388251986271672,137.8574981689453,344.1620788574219,0.7056800000000827
2265,0.2709644106513137,0.6326158896669143,0,0.2709644106513137,0.000335442804498598,1.2771046161651611,1.596382206914535,137.8578338623047,344.1620788574219,0.7055500000000827
2266,0.19248387923278776,0.7684366526080278,0,0.19248387923278776,1.701333345038858e-11,1.1399049758911133,1.7594254359618708,137.8578338623047,344.1620788574219,0.7054200000000828
2267,0.39830241429738134,0.28635225534176884,0,0.39830241429738134,7.225597009608009e-09,1.4028472900390625,1.0740317860197668,137.8578338623047,344.1620788574219,0.7052900000000828
2268,0.8941257585946631,0.6585101442017645,1,0.6585101442017645,0.5933749079704285,1.5455231666564941,1.6287261351800866,137.8578338623047,344.7554626464844,0.7051600000000828
2269,0.5293174881507435,0.8450173724780791,0,0.5293174881507435,0.00048776858602650464,1.4847476482391357,1.845013929310464,137.8583221435547,344.7554626464844,0.7050300000000829
2270,0.16130177939937146,0.5284461434038478,1,0.5284461434038478,0.8721734285354614,1.4971942901611328,1.4590399950704676,137.8583221435547,345.62762451171875,0.7049000000000829
2271,0.6618253965406915,0.5053312368596262,1,0.5053312368596262,0.6289650201797485,1.4954718351364136,1.426773067967226,137.8583221435547,346.256591796875,0.7047700000000829
2272,0.306018059840369,0.19566922151347044,1,0.19566922151347044,5.308135007930925e-12,1.2077014446258545,0.8878264699464541,137.8583221435547,346.256591796875,0.704640000000083
2273,0.15319360625961798,0.7267032175454623,1,0.7267032175454623,0.44704705476760864,1.6024259328842163,1.7109817296669414,137.8583221435547,346.7036437988281,0.704510000000083
2274,0.8741651426221412,0.9268111970547104,0,0.8741651426221412,0.02918551117181778,1.675392508506775,1.932246220570823,137.88751220703125,346.7036437988281,0.704380000000083
2275,0.6366630845454838,0.7385752619351867,1,0.7385752619351867,0.47233811020851135,1.6192686557769775,1.724901139519246,137.88751220703125,347.1759948730469,0.7042500000000831
2276,0.540729624499286,0.860387686643949,0,0.540729624499286,0.002275546547025442,1.53696870803833,1.8617181113203052,137.88978576660156,347.1759948730469,0.7041200000000831
2277,0.3604005764916097,0.3868728959664791,0,0.3604005764916097,0.0099900858476758,1.4378467798233032,1.2483920166444558,137.8997802734375,347.1759948730469,0.7039900000000832
2278,0.8158540736391778,0.9550728815085223,0,0.8158540736391778,0.04203357920050621,1.7145684957504272,1.9614854340626238,137.9418182373047,347.1759948730469,0.7038600000000832
2279,0.5068094104046498,0.7279684279346965,1,0.7279684279346965,0.9724113941192627,1.6922168731689453,1.7124705151876614,137.9418182373047,348.1484069824219,0.7037300000000832
2280,0.8325503312495288,0.4781525387348097,0,0.8325503312495288,1.6529472190995875e-07,1.7756792306900024,1.3878740754336714,137.9418182373047,348.1484069824219,0.7036000000000833
2281,0.2373861025445823,0.5845767215158216,0,0.2373861025445823,0.04190589860081673,1.3413043022155762,1.534573128632585,137.9837188720703,348.1484069824219,0.7034700000000833
2282,0.9908899085355131,0.49500451304337667,1,0.49500451304337667,0.030804701149463654,1.5983930826187134,1.4121193683272317,137.9837188720703,348.17919921875,0.7033400000000833
2283,0.7063486989116826,0.7586733456825124,1,0.7586733456825124,0.9999986886978149,1.7483543157577515,1.7482125905770052,137.9837188720703,349.17919921875,0.7032100000000834
